datetime,tinggi_pasut,u_arus,v_arus,mag_arus,Hs_gelombang,Tp_gelombang,kec_angin,arah_angin,angin_sin,angin_cos,curah_hujan,jam_sin,jam_cos,bulan_sin,bulan_cos,konsentrasi_plastik
2025-05-19 18:00:00,0.827,0.2195,0.1956,0.294,1.032,5.56,3.59,86.4,0.9981,0.0624,0.0,-1.0,-0.0,0.5,-0.866,297.3
2025-05-19 19:00:00,0.902,0.014,0.1498,0.1505,0.75,6.17,2.9,123.7,0.8322,-0.5545,0.0,-0.9659,0.2588,0.5,-0.866,205.99
2025-05-19 20:00:00,1.062,-0.0646,0.0545,0.0845,0.851,6.19,3.3,147.2,0.541,-0.841,0.0,-0.866,0.5,0.5,-0.866,177.04
2025-05-19 21:00:00,0.821,-0.1766,-0.0706,0.1902,0.911,6.39,3.83,144.8,0.5771,-0.8166,0.0,-0.7071,0.7071,0.5,-0.866,224.62
2025-05-19 22:00:00,0.525,-0.1827,-0.246,0.3064,0.887,6.06,3.33,156.0,0.4074,-0.9133,0.04,-0.5,0.866,0.5,-0.866,278.58
2025-05-19 23:00:00,-0.019,-0.18,-0.333,0.3785,0.849,5.72,3.99,120.2,0.8647,-0.5023,0.04,-0.2588,0.9659,0.5,-0.866,302.31
2025-05-20 00:00:00,-0.404,-0.056,-0.3106,0.3156,0.813,5.13,2.86,128.0,0.788,-0.6156,0.04,0.0,1.0,0.5,-0.866,296.6
2025-05-20 01:00:00,-0.622,-0.0156,-0.2898,0.2902,0.932,6.39,4.12,73.7,0.9598,0.2806,0.0,0.2588,0.9659,0.5,-0.866,371.28
2025-05-20 02:00:00,-0.707,0.165,-0.1476,0.2214,0.774,5.69,4.43,150.4,0.4947,-0.8691,0.0,0.5,0.866,0.5,-0.866,301.65
2025-05-20 03:00:00,-0.581,0.2495,-0.0043,0.2496,0.862,5.01,2.83,102.2,0.9772,-0.2121,0.0,0.7071,0.7071,0.5,-0.866,270.38
2025-05-20 04:00:00,-0.422,0.2368,0.1217,0.2663,0.816,5.11,3.71,140.0,0.6428,-0.7661,0.0,0.866,0.5,0.5,-0.866,293.27
2025-05-20 05:00:00,-0.166,0.2637,0.2086,0.3362,0.891,5.04,3.6,113.2,0.919,-0.3942,2.88,0.9659,0.2588,0.5,-0.866,252.53
2025-05-20 06:00:00,0.107,0.2327,0.2008,0.3074,0.928,4.69,2.72,132.8,0.7334,-0.6798,2.88,1.0,0.0,0.5,-0.866,235.42
2025-05-20 07:00:00,0.458,0.1774,0.1563,0.2365,0.849,5.81,3.15,159.0,0.359,-0.9333,2.88,0.9659,-0.2588,0.5,-0.866,243.54
2025-05-20 08:00:00,0.451,0.0278,0.0532,0.06,0.799,4.93,2.87,124.1,0.8283,-0.5602,0.0,0.866,-0.5,0.5,-0.866,163.71
2025-05-20 09:00:00,0.521,-0.1488,-0.104,0.1816,0.793,5.16,2.68,116.5,0.8949,-0.4463,0.0,0.7071,-0.7071,0.5,-0.866,236.45
2025-05-20 10:00:00,0.217,-0.1799,-0.1716,0.2486,1.021,5.86,3.36,135.1,0.7063,-0.7079,0.0,0.5,-0.866,0.5,-0.866,257.07
2025-05-20 11:00:00,0.008,-0.1097,-0.2454,0.2688,0.913,5.61,2.92,118.9,0.8751,-0.4839,0.02,0.2588,-0.9659,0.5,-0.866,309.3
2025-05-20 12:00:00,-0.356,-0.1425,-0.2808,0.3149,0.899,5.32,3.21,111.5,0.9307,-0.3658,0.02,0.0,-1.0,0.5,-0.866,279.57
2025-05-20 13:00:00,-0.646,-0.0684,-0.2798,0.288,1.017,6.59,2.93,181.7,-0.0291,-0.9996,0.02,-0.2588,-0.9659,0.5,-0.866,333.06
2025-05-20 14:00:00,-0.776,0.0816,-0.2072,0.2227,0.878,4.89,3.15,88.6,0.9997,0.0239,0.0,-0.5,-0.866,0.5,-0.866,322.54
2025-05-20 15:00:00,-0.7,0.2067,-0.0384,0.2102,0.957,5.01,4.18,151.3,0.4795,-0.8775,0.0,-0.7071,-0.7071,0.5,-0.866,266.07
2025-05-20 16:00:00,-0.42,0.2415,0.083,0.2553,0.953,5.98,3.06,131.6,0.7477,-0.6641,0.0,-0.866,-0.5,0.5,-0.866,324.11
2025-05-20 17:00:00,-0.07,0.3129,0.1663,0.3543,0.788,5.22,3.21,114.4,0.911,-0.4124,0.0,-0.9659,-0.2588,0.5,-0.866,283.22
2025-05-20 18:00:00,0.314,0.2546,0.256,0.3611,0.934,5.39,3.27,143.7,0.5922,-0.8058,0.0,-1.0,-0.0,0.5,-0.866,233.63
2025-05-20 19:00:00,0.709,0.2201,0.1847,0.2873,0.916,5.16,2.29,135.9,0.6964,-0.7176,0.0,-0.9659,0.2588,0.5,-0.866,244.11
2025-05-20 20:00:00,0.965,0.0889,0.1028,0.136,1.021,6.01,3.43,168.0,0.2077,-0.9782,0.0,-0.866,0.5,0.5,-0.866,246.34
2025-05-20 21:00:00,0.911,-0.0138,-0.0137,0.0195,0.874,5.76,3.01,106.6,0.9581,-0.2863,0.0,-0.7071,0.7071,0.5,-0.866,165.52
2025-05-20 22:00:00,0.893,-0.1569,-0.1698,0.2312,0.911,5.75,2.31,122.1,0.8472,-0.5313,0.0,-0.5,0.866,0.5,-0.866,162.29
2025-05-20 23:00:00,0.5,-0.2088,-0.2032,0.2914,0.877,5.36,3.5,160.3,0.3373,-0.9414,0.0,-0.2588,0.9659,0.5,-0.866,272.85
2025-05-21 00:00:00,0.067,-0.1318,-0.2807,0.3101,0.777,5.14,2.59,129.9,0.7674,-0.6411,0.0,0.0,1.0,0.5,-0.866,318.84
2025-05-21 01:00:00,-0.395,-0.1127,-0.2584,0.2819,0.856,5.54,2.7,148.7,0.52,-0.8542,0.0,0.2588,0.9659,0.5,-0.866,264.22
2025-05-21 02:00:00,-0.751,0.001,-0.158,0.158,0.808,6.04,3.15,165.4,0.2526,-0.9676,0.0,0.5,0.866,0.5,-0.866,270.42
2025-05-21 03:00:00,-0.92,0.0914,-0.1239,0.154,0.772,6.3,2.79,149.1,0.5142,-0.8577,0.0,0.7071,0.7071,0.5,-0.866,303.71
2025-05-21 04:00:00,-0.882,0.2412,-0.066,0.25,1.004,6.37,2.79,119.7,0.8684,-0.4958,2.14,0.866,0.5,0.5,-0.866,266.64
2025-05-21 05:00:00,-0.555,0.2454,0.1211,0.2737,0.933,5.98,2.34,126.2,0.8067,-0.591,2.14,0.9659,0.2588,0.5,-0.866,369.7
2025-05-21 06:00:00,-0.353,0.2764,0.1754,0.3274,0.81,6.05,3.0,165.6,0.249,-0.9685,2.14,1.0,0.0,0.5,-0.866,299.64
2025-05-21 07:00:00,0.055,0.2702,0.1583,0.3132,0.859,5.04,2.46,138.9,0.6576,-0.7533,0.0,0.9659,-0.2588,0.5,-0.866,276.82
2025-05-21 08:00:00,0.391,0.198,0.1465,0.2463,0.874,5.29,2.33,129.9,0.7671,-0.6415,0.0,0.866,-0.5,0.5,-0.866,283.2
2025-05-21 09:00:00,0.572,0.0189,0.0691,0.0716,0.988,6.06,2.45,144.6,0.5794,-0.815,0.0,0.7071,-0.7071,0.5,-0.866,225.88
2025-05-21 10:00:00,0.577,0.0104,-0.0929,0.0935,0.75,5.42,2.51,102.9,0.9748,-0.2232,0.0,0.5,-0.866,0.5,-0.866,214.71
2025-05-21 11:00:00,0.355,-0.134,-0.1771,0.2221,0.755,5.66,2.5,129.1,0.7763,-0.6304,0.0,0.2588,-0.9659,0.5,-0.866,210.05
2025-05-21 12:00:00,0.183,-0.2186,-0.1956,0.2934,0.704,5.91,2.73,133.0,0.7309,-0.6825,0.0,0.0,-1.0,0.5,-0.866,224.55
2025-05-21 13:00:00,-0.159,-0.137,-0.2845,0.3158,0.749,5.89,2.14,132.6,0.7358,-0.6772,0.0,-0.2588,-0.9659,0.5,-0.866,298.03
2025-05-21 14:00:00,-0.65,-0.0925,-0.2302,0.248,0.792,4.99,2.42,125.1,0.8177,-0.5756,0.59,-0.5,-0.866,0.5,-0.866,345.06
2025-05-21 15:00:00,-0.802,0.0464,-0.2348,0.2393,0.733,5.47,2.22,127.3,0.7957,-0.6057,0.59,-0.7071,-0.7071,0.5,-0.866,338.78
2025-05-21 16:00:00,-0.758,0.1395,-0.0983,0.1706,0.736,5.01,3.03,132.2,0.7414,-0.6711,0.59,-0.866,-0.5,0.5,-0.866,286.76
2025-05-21 17:00:00,-0.582,0.2352,0.0537,0.2413,0.77,5.12,2.18,171.5,0.1477,-0.989,0.0,-0.9659,-0.2588,0.5,-0.866,292.84
2025-05-21 18:00:00,-0.133,0.2437,0.1643,0.2939,0.913,4.84,2.51,79.9,0.9846,0.175,0.0,-1.0,-0.0,0.5,-0.866,345.71
2025-05-21 19:00:00,0.263,0.3129,0.1218,0.3357,0.639,5.41,3.26,152.5,0.4621,-0.8868,0.0,-0.9659,0.2588,0.5,-0.866,248.79
2025-05-21 20:00:00,0.841,0.1666,0.1489,0.2235,0.677,4.5,3.05,132.8,0.7334,-0.6798,0.0,-0.866,0.5,0.5,-0.866,169.02
2025-05-21 21:00:00,1.095,0.0691,0.0729,0.1004,0.686,5.6,2.79,133.5,0.7259,-0.6878,0.0,-0.7071,0.7071,0.5,-0.866,177.87
2025-05-21 22:00:00,1.14,0.0134,0.0196,0.0238,0.641,6.02,2.17,124.8,0.8207,-0.5714,0.0,-0.5,0.866,0.5,-0.866,178.07
2025-05-21 23:00:00,1.036,-0.0394,-0.1463,0.1515,0.632,5.59,2.11,147.5,0.5366,-0.8438,0.0,-0.2588,0.9659,0.5,-0.866,106.85
2025-05-22 00:00:00,0.682,-0.1826,-0.1806,0.2568,0.708,5.46,2.97,158.8,0.3624,-0.932,0.0,0.0,1.0,0.5,-0.866,235.98
2025-05-22 01:00:00,0.103,-0.1521,-0.2597,0.3009,0.858,6.39,2.57,87.6,0.9991,0.042,0.0,0.2588,0.9659,0.5,-0.866,237.43
2025-05-22 02:00:00,-0.432,-0.0924,-0.232,0.2498,0.732,5.62,2.7,187.3,-0.1279,-0.9918,0.0,0.5,0.866,0.5,-0.866,247.85
2025-05-22 03:00:00,-0.818,-0.012,-0.1884,0.1888,0.747,5.05,2.79,138.6,0.6613,-0.7501,0.0,0.7071,0.7071,0.5,-0.866,294.41
2025-05-22 04:00:00,-1.022,0.058,-0.1151,0.1289,0.593,5.34,2.09,137.7,0.6725,-0.7401,0.0,0.866,0.5,0.5,-0.866,265.3
2025-05-22 05:00:00,-1.059,0.1384,0.0037,0.1384,0.673,6.36,2.72,100.1,0.9844,-0.1761,0.0,0.9659,0.2588,0.5,-0.866,253.28
2025-05-22 06:00:00,-0.911,0.1746,0.078,0.1913,0.791,4.99,3.58,120.7,0.8596,-0.5109,0.0,1.0,0.0,0.5,-0.866,313.82
2025-05-22 07:00:00,-0.465,0.2826,0.1295,0.3109,0.558,4.54,2.74,169.0,0.1912,-0.9815,0.0,0.9659,-0.2588,0.5,-0.866,297.02
2025-05-22 08:00:00,0.049,0.3119,0.1356,0.3401,0.585,5.58,2.23,136.7,0.6856,-0.728,0.0,0.866,-0.5,0.5,-0.866,222.13
2025-05-22 09:00:00,0.475,0.1393,0.1149,0.1805,0.643,5.23,3.17,145.4,0.5679,-0.8231,0.0,0.7071,-0.7071,0.5,-0.866,178.96
2025-05-22 10:00:00,0.846,0.0986,0.0476,0.1095,0.847,5.35,2.91,123.5,0.8342,-0.5515,0.0,0.5,-0.866,0.5,-0.866,206.22
2025-05-22 11:00:00,0.724,-0.0868,-0.0805,0.1183,0.578,4.63,2.53,184.3,-0.0744,-0.9972,0.0,0.2588,-0.9659,0.5,-0.866,209.01
2025-05-22 12:00:00,0.633,-0.1404,-0.1509,0.2061,0.567,4.27,3.2,131.2,0.7528,-0.6583,0.0,0.0,-1.0,0.5,-0.866,134.75
2025-05-22 13:00:00,0.317,-0.1651,-0.2379,0.2895,0.608,4.57,2.98,163.3,0.288,-0.9576,0.92,-0.2588,-0.9659,0.5,-0.866,211.5
2025-05-22 14:00:00,-0.09,-0.2088,-0.2339,0.3135,0.733,6.27,2.44,131.2,0.7522,-0.6589,0.92,-0.5,-0.866,0.5,-0.866,279.41
2025-05-22 15:00:00,-0.626,-0.107,-0.2316,0.2551,0.497,5.15,2.35,143.7,0.5922,-0.8058,0.92,-0.7071,-0.7071,0.5,-0.866,309.26
2025-05-22 16:00:00,-0.828,-0.0204,-0.1315,0.133,0.783,4.55,2.37,143.8,0.5905,-0.807,0.0,-0.866,-0.5,0.5,-0.866,307.66
2025-05-22 17:00:00,-0.839,0.1495,-0.0494,0.1575,0.502,5.75,3.66,158.1,0.3728,-0.9279,0.0,-0.9659,-0.2588,0.5,-0.866,326.45
2025-05-22 18:00:00,-0.624,0.2402,-0.0072,0.2403,0.489,5.76,3.29,153.5,0.4467,-0.8947,0.0,-1.0,-0.0,0.5,-0.866,288.37
2025-05-22 19:00:00,-0.203,0.2997,0.094,0.3141,0.47,5.73,2.89,123.1,0.8373,-0.5468,0.0,-0.9659,0.2588,0.5,-0.866,302.82
2025-05-22 20:00:00,0.36,0.3667,0.1525,0.3972,0.521,4.97,2.63,164.0,0.276,-0.9611,0.15,-0.866,0.5,0.5,-0.866,252.06
2025-05-22 21:00:00,0.717,0.2756,0.1241,0.3022,0.504,5.03,4.15,110.2,0.9382,-0.3461,0.15,-0.7071,0.7071,0.5,-0.866,208.12
2025-05-22 22:00:00,1.222,0.1166,0.0613,0.1318,0.569,5.32,2.6,105.4,0.964,-0.2657,0.15,-0.5,0.866,0.5,-0.866,120.59
2025-05-22 23:00:00,1.284,0.0117,-0.0266,0.0291,0.498,5.85,2.46,127.7,0.7911,-0.6117,0.0,-0.2588,0.9659,0.5,-0.866,150.54
2025-05-23 00:00:00,1.069,-0.1096,-0.0574,0.1238,0.818,5.3,3.65,144.8,0.5759,-0.8175,0.0,0.0,1.0,0.5,-0.866,135.13
2025-05-23 01:00:00,0.734,-0.1877,-0.1358,0.2317,0.51,4.79,2.47,109.4,0.943,-0.3329,0.0,0.2588,0.9659,0.5,-0.866,179.85
2025-05-23 02:00:00,-0.004,-0.1153,-0.2206,0.2489,0.757,5.84,3.17,133.1,0.7307,-0.6827,0.0,0.5,0.866,0.5,-0.866,290.38
2025-05-23 03:00:00,-0.607,-0.1608,-0.2021,0.2583,0.49,5.75,3.11,100.4,0.9836,-0.1802,0.0,0.7071,0.7071,0.5,-0.866,291.32
2025-05-23 04:00:00,-0.975,-0.1596,-0.2818,0.3238,0.652,5.33,2.71,128.3,0.7852,-0.6192,0.0,0.866,0.5,0.5,-0.866,366.62
2025-05-23 05:00:00,-1.362,0.0311,-0.0854,0.0909,0.53,5.53,4.5,159.3,0.3535,-0.9354,0.0,0.9659,0.2588,0.5,-0.866,302.62
2025-05-23 06:00:00,-1.294,0.1079,-0.0434,0.1163,0.688,5.46,2.57,113.9,0.9142,-0.4053,0.0,1.0,0.0,0.5,-0.866,301.35
2025-05-23 07:00:00,-0.939,0.2729,0.0503,0.2775,0.504,5.04,2.54,104.5,0.9683,-0.2497,0.0,0.9659,-0.2588,0.5,-0.866,354.63
2025-05-23 08:00:00,-0.358,0.2505,0.0989,0.2693,0.681,4.98,2.73,144.5,0.5812,-0.8138,0.0,0.866,-0.5,0.5,-0.866,277.25
2025-05-23 09:00:00,0.205,0.2702,0.1756,0.3222,0.541,4.63,2.67,115.3,0.904,-0.4275,0.0,0.7071,-0.7071,0.5,-0.866,269.3
2025-05-23 10:00:00,0.638,0.1557,0.0838,0.1768,0.527,4.88,2.94,195.6,-0.2684,-0.9633,0.0,0.5,-0.866,0.5,-0.866,203.44
2025-05-23 11:00:00,0.973,0.1008,0.1027,0.1439,0.498,4.67,4.14,139.8,0.6455,-0.7638,0.0,0.2588,-0.9659,0.5,-0.866,185.1
2025-05-23 12:00:00,0.983,-0.056,-0.0121,0.0573,0.463,5.25,4.23,160.6,0.3319,-0.9433,0.0,0.0,-1.0,0.5,-0.866,157.63
2025-05-23 13:00:00,0.743,-0.1607,-0.0934,0.1859,0.425,5.67,3.26,102.1,0.9777,-0.2102,0.0,-0.2588,-0.9659,0.5,-0.866,227.04
2025-05-23 14:00:00,0.297,-0.2396,-0.1944,0.3085,0.43,5.17,2.61,146.4,0.5529,-0.8333,0.0,-0.5,-0.866,0.5,-0.866,251.84
2025-05-23 15:00:00,-0.253,-0.283,-0.2631,0.3865,0.46,4.64,2.57,109.8,0.9406,-0.3395,0.0,-0.7071,-0.7071,0.5,-0.866,287.73
2025-05-23 16:00:00,-0.837,-0.1289,-0.1926,0.2318,0.457,5.53,3.9,130.5,0.7602,-0.6497,0.0,-0.866,-0.5,0.5,-0.866,312.52
2025-05-23 17:00:00,-0.964,0.0564,-0.1657,0.175,0.619,5.46,2.72,116.2,0.8973,-0.4414,0.0,-0.9659,-0.2588,0.5,-0.866,260.74
2025-05-23 18:00:00,-0.986,0.1445,-0.0573,0.1555,0.548,5.47,2.64,161.0,0.3257,-0.9455,0.0,-1.0,-0.0,0.5,-0.866,333.28
2025-05-23 19:00:00,-0.617,0.2424,-0.0142,0.2429,0.56,4.98,3.29,143.0,0.6014,-0.7989,0.0,-0.9659,0.2588,0.5,-0.866,251.72
2025-05-23 20:00:00,-0.129,0.2832,0.0602,0.2895,0.468,5.68,3.07,137.9,0.67,-0.7424,0.0,-0.866,0.5,0.5,-0.866,253.42
2025-05-23 21:00:00,0.53,0.3133,0.1672,0.3551,0.483,5.7,3.25,169.0,0.1904,-0.9817,0.0,-0.7071,0.7071,0.5,-0.866,232.51
2025-05-23 22:00:00,1.056,0.3021,0.1943,0.3592,0.576,5.16,3.07,135.4,0.7022,-0.712,0.0,-0.5,0.866,0.5,-0.866,225.56
2025-05-23 23:00:00,1.442,0.2017,0.1042,0.227,0.735,5.82,2.73,160.8,0.3295,-0.9441,0.0,-0.2588,0.9659,0.5,-0.866,224.55
2025-05-24 00:00:00,1.431,0.0151,0.0115,0.019,0.502,5.71,3.66,180.0,-0.0003,-1.0,0.0,0.0,1.0,0.5,-0.866,163.14
2025-05-24 01:00:00,1.096,-0.1081,-0.0317,0.1126,0.663,5.14,3.54,138.5,0.6626,-0.749,0.0,0.2588,0.9659,0.5,-0.866,129.86
2025-05-24 02:00:00,0.64,-0.2106,-0.1522,0.2599,0.559,5.19,3.9,141.5,0.6227,-0.7825,0.0,0.5,0.866,0.5,-0.866,198.29
2025-05-24 03:00:00,-0.145,-0.2461,-0.1922,0.3123,0.63,5.37,4.21,158.9,0.3606,-0.9327,0.0,0.7071,0.7071,0.5,-0.866,241.55
2025-05-24 04:00:00,-0.848,-0.2408,-0.2443,0.343,0.685,4.85,3.06,170.9,0.1578,-0.9875,0.0,0.866,0.5,0.5,-0.866,293.92
2025-05-24 05:00:00,-1.435,-0.0883,-0.1699,0.1915,0.468,5.34,3.1,138.2,0.6665,-0.7455,0.0,0.9659,0.2588,0.5,-0.866,316.7
2025-05-24 06:00:00,-1.619,0.0283,-0.1764,0.1786,0.482,5.64,2.98,119.1,0.8741,-0.4858,0.0,1.0,0.0,0.5,-0.866,382.89
2025-05-24 07:00:00,-1.37,0.2195,-0.0523,0.2256,0.775,5.45,3.9,156.7,0.3961,-0.9182,0.0,0.9659,-0.2588,0.5,-0.866,338.62
2025-05-24 08:00:00,-0.898,0.3481,0.0131,0.3484,0.506,5.33,3.7,149.3,0.5107,-0.8598,0.0,0.866,-0.5,0.5,-0.866,328.25
2025-05-24 09:00:00,-0.267,0.4478,0.0967,0.4581,0.502,5.86,4.39,156.4,0.4,-0.9165,0.0,0.7071,-0.7071,0.5,-0.866,320.45
2025-05-24 10:00:00,0.461,0.2912,0.1338,0.3205,0.692,5.21,3.07,152.5,0.4622,-0.8868,0.0,0.5,-0.866,0.5,-0.866,222.62
2025-05-24 11:00:00,1.076,0.2512,0.1625,0.2992,0.516,5.36,3.33,140.2,0.6405,-0.7679,0.0,0.2588,-0.9659,0.5,-0.866,202.76
2025-05-24 12:00:00,1.292,0.1321,0.116,0.1758,0.57,4.96,4.8,141.6,0.6209,-0.7839,0.0,0.0,-1.0,0.5,-0.866,178.75
2025-05-24 13:00:00,1.12,-0.0637,0.0194,0.0666,0.549,4.92,3.49,152.6,0.4609,-0.8875,0.0,-0.2588,-0.9659,0.5,-0.866,235.2
2025-05-24 14:00:00,0.779,-0.1934,-0.0996,0.2176,0.528,5.36,3.73,98.8,0.9883,-0.1523,0.0,-0.5,-0.866,0.5,-0.866,236.18
2025-05-24 15:00:00,0.149,-0.2677,-0.1804,0.3228,0.602,5.41,3.89,168.2,0.2038,-0.979,0.0,-0.7071,-0.7071,0.5,-0.866,316.89
2025-05-24 16:00:00,-0.468,-0.2184,-0.2131,0.3051,0.575,5.53,3.77,146.2,0.5556,-0.8315,0.0,-0.866,-0.5,0.5,-0.866,301.44
2025-05-24 17:00:00,-0.975,-0.2116,-0.2208,0.3059,0.559,5.27,3.72,113.8,0.9146,-0.4043,0.0,-0.9659,-0.2588,0.5,-0.866,346.5
2025-05-24 18:00:00,-1.211,-0.0651,-0.2884,0.2956,0.624,5.55,4.47,139.6,0.6477,-0.7619,0.0,-1.0,-0.0,0.5,-0.866,352.86
2025-05-24 19:00:00,-1.142,0.1656,-0.1346,0.2134,0.64,6.17,3.73,168.0,0.2085,-0.978,3.1,-0.9659,0.2588,0.5,-0.866,272.94
2025-05-24 20:00:00,-0.657,0.2275,-0.0312,0.2296,0.728,5.99,4.2,142.3,0.6121,-0.7908,3.1,-0.866,0.5,0.5,-0.866,229.2
2025-05-24 21:00:00,-0.033,0.4461,0.0934,0.4558,0.683,5.57,4.03,116.7,0.8934,-0.4493,3.1,-0.7071,0.7071,0.5,-0.866,271.28
2025-05-24 22:00:00,0.546,0.4416,0.1407,0.4635,0.801,5.8,3.7,103.1,0.9738,-0.2273,0.0,-0.5,0.866,0.5,-0.866,312.58
2025-05-24 23:00:00,1.361,0.2843,0.1876,0.3406,0.736,5.32,3.73,196.6,-0.2861,-0.9582,1.59,-0.2588,0.9659,0.5,-0.866,225.73
2025-05-25 00:00:00,1.595,0.1306,0.1044,0.1672,0.782,5.45,4.28,91.5,0.9996,-0.0266,1.59,0.0,1.0,0.5,-0.866,217.13
2025-05-25 01:00:00,1.436,-0.0398,0.0692,0.0799,0.8,5.8,4.19,143.4,0.5959,-0.8031,3.68,0.2588,0.9659,0.5,-0.866,227.34
2025-05-25 02:00:00,1.009,-0.1974,-0.015,0.1979,0.686,5.44,3.78,120.3,0.8631,-0.5051,2.09,0.5,0.866,0.5,-0.866,157.93
2025-05-25 03:00:00,0.241,-0.2957,-0.1925,0.3528,0.668,5.77,4.45,161.1,0.3246,-0.9459,2.09,0.7071,0.7071,0.5,-0.866,337.95
2025-05-25 04:00:00,-0.419,-0.2921,-0.1556,0.3309,0.643,5.98,4.35,104.6,0.9677,-0.2519,0.0,0.866,0.5,0.5,-0.866,293.76
2025-05-25 05:00:00,-1.114,-0.2428,-0.2335,0.3369,0.738,5.42,5.29,175.2,0.0835,-0.9965,0.0,0.9659,0.2588,0.5,-0.866,382.92
2025-05-25 06:00:00,-1.637,-0.0465,-0.2527,0.257,0.69,4.4,4.25,131.9,0.7446,-0.6675,2.17,1.0,0.0,0.5,-0.866,361.92
2025-05-25 07:00:00,-1.653,0.1208,-0.2097,0.242,0.668,6.39,4.49,129.5,0.7717,-0.636,2.17,0.9659,-0.2588,0.5,-0.866,399.09
2025-05-25 08:00:00,-1.366,0.2542,-0.0868,0.2686,0.672,5.06,4.52,127.2,0.7969,-0.6042,2.17,0.866,-0.5,0.5,-0.866,346.63
2025-05-25 09:00:00,-0.805,0.4509,0.0342,0.4522,0.749,5.58,4.16,120.2,0.8644,-0.5028,0.0,0.7071,-0.7071,0.5,-0.866,377.12
2025-05-25 10:00:00,0.026,0.3749,0.1401,0.4002,0.774,5.88,4.45,125.8,0.8112,-0.5847,0.0,0.5,-0.866,0.5,-0.866,353.64
2025-05-25 11:00:00,0.792,0.3609,0.2249,0.4253,0.697,6.12,4.01,153.0,0.4546,-0.8907,0.0,0.2588,-0.9659,0.5,-0.866,327.36
2025-05-25 12:00:00,1.273,0.2578,0.1625,0.3047,0.709,6.33,4.73,92.0,0.9994,-0.0341,0.0,0.0,-1.0,0.5,-0.866,252.32
2025-05-25 13:00:00,1.446,-0.0001,0.1344,0.1344,0.731,5.28,5.11,116.3,0.8967,-0.4427,0.0,-0.2588,-0.9659,0.5,-0.866,185.07
2025-05-25 14:00:00,1.231,-0.1459,-0.0228,0.1477,0.95,6.34,4.3,172.4,0.1326,-0.9912,0.0,-0.5,-0.866,0.5,-0.866,169.07
2025-05-25 15:00:00,0.695,-0.2728,-0.1154,0.2962,0.969,5.87,4.2,132.7,0.7345,-0.6787,0.0,-0.7071,-0.7071,0.5,-0.866,236.69
2025-05-25 16:00:00,-0.003,-0.3793,-0.1985,0.4281,0.861,7.0,4.91,120.7,0.8599,-0.5104,0.0,-0.866,-0.5,0.5,-0.866,313.89
2025-05-25 17:00:00,-0.742,-0.2984,-0.2568,0.3937,0.823,6.13,4.1,103.1,0.9739,-0.2272,0.0,-0.9659,-0.2588,0.5,-0.866,304.28
2025-05-25 18:00:00,-1.202,-0.1645,-0.3112,0.352,0.768,5.42,5.01,105.7,0.9625,-0.2713,0.0,-1.0,-0.0,0.5,-0.866,393.68
2025-05-25 19:00:00,-1.371,0.0109,-0.2525,0.2527,0.772,5.12,4.69,159.6,0.3493,-0.937,0.0,-0.9659,0.2588,0.5,-0.866,348.43
2025-05-25 20:00:00,-1.02,0.322,-0.0973,0.3363,0.838,4.29,4.7,114.4,0.9104,-0.4137,0.0,-0.866,0.5,0.5,-0.866,354.29
2025-05-25 21:00:00,-0.615,0.3519,0.0168,0.3523,0.775,5.85,4.5,155.1,0.4208,-0.9071,0.0,-0.7071,0.7071,0.5,-0.866,279.65
2025-05-25 22:00:00,0.284,0.4914,0.1056,0.5026,0.831,6.1,5.07,110.5,0.9368,-0.35,2.81,-0.5,0.866,0.5,-0.866,289.1
2025-05-25 23:00:00,1.018,0.4023,0.1142,0.4182,0.846,5.98,4.29,131.9,0.7448,-0.6673,2.81,-0.2588,0.9659,0.5,-0.866,267.16
2025-05-26 00:00:00,1.449,0.247,0.2821,0.375,0.759,4.32,4.88,133.3,0.7281,-0.6855,2.81,0.0,1.0,0.5,-0.866,217.66
2025-05-26 01:00:00,1.499,0.1042,0.1679,0.1976,0.827,4.96,4.66,116.2,0.8976,-0.4409,0.0,0.2588,0.9659,0.5,-0.866,197.1
2025-05-26 02:00:00,1.371,-0.0791,0.0657,0.1028,0.867,5.88,4.6,136.9,0.683,-0.7304,0.22,0.5,0.866,0.5,-0.866,187.37
2025-05-26 03:00:00,0.788,-0.2361,-0.0663,0.2452,0.864,6.53,5.25,82.1,0.9905,0.1374,0.22,0.7071,0.7071,0.5,-0.866,261.96
2025-05-26 04:00:00,-0.076,-0.2978,-0.1662,0.341,0.801,5.52,5.79,132.8,0.7339,-0.6793,0.22,0.866,0.5,0.5,-0.866,322.26
2025-05-26 05:00:00,-0.891,-0.2266,-0.2617,0.3462,1.029,6.4,4.49,146.1,0.5573,-0.8303,0.0,0.9659,0.2588,0.5,-0.866,368.56
2025-05-26 06:00:00,-1.445,-0.2183,-0.2851,0.3591,0.973,5.26,6.54,114.1,0.9126,-0.4088,0.0,1.0,0.0,0.5,-0.866,395.43
2025-05-26 07:00:00,-1.8,-0.0675,-0.3151,0.3223,0.926,5.82,4.74,140.3,0.6384,-0.7697,0.0,0.9659,-0.2588,0.5,-0.866,389.44
2025-05-26 08:00:00,-1.77,0.1886,-0.2097,0.282,1.162,5.89,6.54,138.8,0.6582,-0.7528,0.0,0.866,-0.5,0.5,-0.866,322.19
